"","Province.State","Country.Region","Lat","Long","Date","count"
"33451","","Papua New Guinea",-6.314993,143.95555,2020-05-26,8
"33452","","Paraguay",-23.4425,-58.4438,2020-05-26,877
"33453","","Peru",-9.19,-75.0152,2020-05-26,129751
"33454","","Philippines",12.879721,121.774017,2020-05-26,14669
"33455","","Poland",51.9194,19.1451,2020-05-26,22074
"33456","","Portugal",39.3999,-8.2245,2020-05-26,31007
"33457","","Qatar",25.3548,51.1839,2020-05-26,47207
"33458","","Romania",45.9432,24.9668,2020-05-26,18429
"33459","","Russia",61.52401,105.318756,2020-05-26,362342
"33460","","Rwanda",-1.9403,29.8739,2020-05-26,339
"33461","","Saint Kitts and Nevis",17.357822,-62.782998,2020-05-26,15
"33462","","Saint Lucia",13.9094,-60.9789,2020-05-26,18
"33463","","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-05-26,18
"33464","","San Marino",43.9424,12.4578,2020-05-26,666
"33465","","Sao Tome and Principe",0.1864,6.6131,2020-05-26,441
"33466","","Saudi Arabia",23.885942,45.079162,2020-05-26,76726
"33467","","Senegal",14.4974,-14.4524,2020-05-26,3161
"33468","","Serbia",44.0165,21.0059,2020-05-26,11227
"33469","","Seychelles",-4.6796,55.492,2020-05-26,11
"33470","","Sierra Leone",8.460555,-11.779889,2020-05-26,754
"33471","","Singapore",1.2833,103.8333,2020-05-26,32343
"33472","","Slovakia",48.669,19.699,2020-05-26,1513
"33473","","Slovenia",46.1512,14.9955,2020-05-26,1469
"33474","","Somalia",5.152149,46.199616,2020-05-26,1711
"33475","","South Africa",-30.5595,22.9375,2020-05-26,24264
"33476","","South Sudan",6.877,31.307,2020-05-26,806
"33477","","Spain",40.463667,-3.74922,2020-05-26,236259
"33478","","Sri Lanka",7.873054,80.771797,2020-05-26,1319
"33479","","Sudan",12.8628,30.2176,2020-05-26,3976
"33480","","Suriname",3.9193,-56.0278,2020-05-26,11
"33481","","Sweden",60.128161,18.643501,2020-05-26,35617
"33482","","Switzerland",46.8182,8.2275,2020-05-26,30761
"33483","","Syria",34.802075,38.996815,2020-05-26,121
"33484","","Taiwan*",23.7,121,2020-05-26,441
"33485","","Tajikistan",38.861,71.2761,2020-05-26,3266
"33486","","Tanzania",-6.369028,34.888822,2020-05-26,509
"33487","","Thailand",15.870032,100.992541,2020-05-26,3045
"33488","","Timor-Leste",-8.874217,125.727539,2020-05-26,24
"33489","","Togo",8.6195,0.8248,2020-05-26,391
"33490","","Trinidad and Tobago",10.6918,-61.2225,2020-05-26,116
"33491","","Tunisia",33.886917,9.537499,2020-05-26,1051
"33492","","Turkey",38.9637,35.2433,2020-05-26,158762
"33493","","US",40,-100,2020-05-26,1689163
"33494","","Uganda",1.373333,32.290275,2020-05-26,253
"33495","","Ukraine",48.3794,31.1656,2020-05-26,21584
"33496","","United Arab Emirates",23.424076,53.847818,2020-05-26,31086
"33497","Anguilla","United Kingdom",18.2206,-63.0686,2020-05-26,3
"33498","Bermuda","United Kingdom",32.3078,-64.7505,2020-05-26,139
"33499","British Virgin Islands","United Kingdom",18.4207,-64.64,2020-05-26,8
"33500","Cayman Islands","United Kingdom",19.3133,-81.2546,2020-05-26,137
"33501","Channel Islands","United Kingdom",49.3723,-2.3644,2020-05-26,559
"33502","Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-05-26,13
"33503","Gibraltar","United Kingdom",36.1408,-5.3536,2020-05-26,154
"33504","Isle of Man","United Kingdom",54.2361,-4.5481,2020-05-26,336
"33505","Montserrat","United Kingdom",16.742498,-62.187366,2020-05-26,11
"33506","Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-05-26,12
"33507","","United Kingdom",55.3781,-3.436,2020-05-26,248937
"33508","","Uruguay",-32.5228,-55.7658,2020-05-26,789
"33509","","Uzbekistan",41.377491,64.585262,2020-05-26,3290
"33510","","Venezuela",6.4238,-66.5897,2020-05-26,1211
"33511","","Vietnam",14.058324,108.277199,2020-05-26,327
"33512","","West Bank and Gaza",31.9522,35.2332,2020-05-26,429
"33513","","Western Sahara",24.2155,-12.8858,2020-05-26,9
"33514","","Yemen",15.552727,48.516388,2020-05-26,249
"33515","","Zambia",-13.133897,27.849332,2020-05-26,920
"33516","","Zimbabwe",-19.015438,29.154857,2020-05-26,56
"33517","","Afghanistan",33.93911,67.709953,2020-05-27,12456
"33518","","Albania",41.1533,20.1683,2020-05-27,1050
"33519","","Algeria",28.0339,1.6596,2020-05-27,8857
"33520","","Andorra",42.5063,1.5218,2020-05-27,763
"33521","","Angola",-11.2027,17.8739,2020-05-27,71
"33522","","Antigua and Barbuda",17.0608,-61.7964,2020-05-27,25
"33523","","Argentina",-38.4161,-63.6167,2020-05-27,13933
"33524","","Armenia",40.0691,45.0382,2020-05-27,7774
"33525","Australian Capital Territory","Australia",-35.4735,149.0124,2020-05-27,107
"33526","New South Wales","Australia",-33.8688,151.2093,2020-05-27,3090
"33527","Northern Territory","Australia",-12.4634,130.8456,2020-05-27,29
"33528","Queensland","Australia",-27.4698,153.0251,2020-05-27,1058
"33529","South Australia","Australia",-34.9285,138.6007,2020-05-27,440
"33530","Tasmania","Australia",-42.8821,147.3272,2020-05-27,228
"33531","Victoria","Australia",-37.8136,144.9631,2020-05-27,1628
"33532","Western Australia","Australia",-31.9505,115.8605,2020-05-27,570
"33533","","Austria",47.5162,14.5501,2020-05-27,16591
"33534","","Azerbaijan",40.1431,47.5769,2020-05-27,4568
"33535","","Bahamas",25.025885,-78.035889,2020-05-27,100
"33536","","Bahrain",26.0275,50.55,2020-05-27,9692
"33537","","Bangladesh",23.685,90.3563,2020-05-27,38292
"33538","","Barbados",13.1939,-59.5432,2020-05-27,92
"33539","","Belarus",53.7098,27.9534,2020-05-27,38956
"33540","","Belgium",50.8333,4.469936,2020-05-27,57592
"33541","","Belize",17.1899,-88.4976,2020-05-27,18
"33542","","Benin",9.3077,2.3158,2020-05-27,210
"33543","","Bhutan",27.5142,90.4336,2020-05-27,28
"33544","","Bolivia",-16.2902,-63.5887,2020-05-27,7768
"33545","","Bosnia and Herzegovina",43.9159,17.6791,2020-05-27,2435
"33546","","Botswana",-22.3285,24.6849,2020-05-27,35
"33547","","Brazil",-14.235,-51.9253,2020-05-27,411821
"33548","","Brunei",4.5353,114.7277,2020-05-27,141
"33549","","Bulgaria",42.7339,25.4858,2020-05-27,2460
"33550","","Burkina Faso",12.2383,-1.5616,2020-05-27,845
"33551","","Burma",21.9162,95.956,2020-05-27,206
"33552","","Burundi",-3.3731,29.9189,2020-05-27,42
"33553","","Cabo Verde",16.5388,-23.0418,2020-05-27,390
"33554","","Cambodia",11.55,104.9167,2020-05-27,124
"33555","","Cameroon",3.848,11.5021,2020-05-27,5436
"33556","Alberta","Canada",53.9333,-116.5765,2020-05-27,6926
"33557","British Columbia","Canada",53.7267,-127.6476,2020-05-27,2550
"33558","Diamond Princess","Canada",0,0,2020-05-27,1
"33559","Grand Princess","Canada",0,0,2020-05-27,13
"33560","Manitoba","Canada",53.7609,-98.8139,2020-05-27,292
"33561","New Brunswick","Canada",46.5653,-66.4619,2020-05-27,123
"33562","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-05-27,260
"33563","Northwest Territories","Canada",64.8255,-124.8457,2020-05-27,5
"33564","Nova Scotia","Canada",44.682,-63.7443,2020-05-27,1053
"33565","Ontario","Canada",51.2538,-85.3232,2020-05-27,27943
"33566","Prince Edward Island","Canada",46.5107,-63.4168,2020-05-27,27
"33567","Quebec","Canada",52.9399,-73.5491,2020-05-27,49148
"33568","Saskatchewan","Canada",52.9399,-106.4509,2020-05-27,637
"33569","Yukon","Canada",64.2823,-135,2020-05-27,11
"33570","","Central African Republic",6.6111,20.9394,2020-05-27,702
"33571","","Chad",15.4542,18.7322,2020-05-27,715
"33572","","Chile",-35.6751,-71.543,2020-05-27,97183
"33573","Anhui","China",31.8257,117.2264,2020-05-27,991
"33574","Beijing","China",40.1824,116.4142,2020-05-27,593
"33575","Chongqing","China",30.0572,107.874,2020-05-27,579
"33576","Fujian","China",26.0789,117.9874,2020-05-27,358
"33577","Gansu","China",35.7518,104.2861,2020-05-27,139
"33578","Guangdong","China",23.3417,113.4244,2020-05-27,1592
"33579","Guangxi","China",23.8298,108.7881,2020-05-27,254
"33580","Guizhou","China",26.8154,106.8748,2020-05-27,147
"33581","Hainan","China",19.1959,109.7453,2020-05-27,169
"33582","Hebei","China",39.549,116.1306,2020-05-27,328
"33583","Heilongjiang","China",47.862,127.7615,2020-05-27,945
"33584","Henan","China",37.8957,114.9042,2020-05-27,1276
"33585","Hong Kong","China",22.3,114.2,2020-05-27,1066
"33586","Hubei","China",30.9756,112.2707,2020-05-27,68135
"33587","Hunan","China",27.6104,111.7088,2020-05-27,1019
"33588","Inner Mongolia","China",44.0935,113.9448,2020-05-27,232
"33589","Jiangsu","China",32.9711,119.455,2020-05-27,653
"33590","Jiangxi","China",27.614,115.7221,2020-05-27,937
"33591","Jilin","China",43.6661,126.1923,2020-05-27,155
"33592","Liaoning","China",41.2956,122.6085,2020-05-27,149
"33593","Macau","China",22.1667,113.55,2020-05-27,45
"33594","Ningxia","China",37.2692,106.1655,2020-05-27,75
"33595","Qinghai","China",35.7452,95.9956,2020-05-27,18
"33596","Shaanxi","China",35.1917,108.8701,2020-05-27,308
"33597","Shandong","China",36.3427,118.1498,2020-05-27,788
"33598","Shanghai","China",31.202,121.4491,2020-05-27,671
"33599","Shanxi","China",37.5777,112.2922,2020-05-27,198
"33600","Sichuan","China",30.6171,102.7103,2020-05-27,564
"33601","Tianjin","China",39.3054,117.323,2020-05-27,192
"33602","Tibet","China",31.6927,88.0924,2020-05-27,1
"33603","Xinjiang","China",41.1129,85.2401,2020-05-27,76
"33604","Yunnan","China",24.974,101.487,2020-05-27,185
"33605","Zhejiang","China",29.1832,120.0934,2020-05-27,1268
"33606","","Colombia",4.5709,-74.2973,2020-05-27,24104
"33607","","Comoros",-11.6455,43.3333,2020-05-27,87
"33608","","Congo (Brazzaville)",-0.228,15.8277,2020-05-27,571
"33609","","Congo (Kinshasa)",-4.0383,21.7587,2020-05-27,2546
"33610","","Costa Rica",9.7489,-83.7534,2020-05-27,984
"33611","","Cote d'Ivoire",7.54,-5.5471,2020-05-27,2556
"33612","","Croatia",45.1,15.2,2020-05-27,2244
"33613","","Cuba",21.521757,-77.781167,2020-05-27,1974
"33614","","Cyprus",35.1264,33.4299,2020-05-27,939
"33615","","Czechia",49.8175,15.473,2020-05-27,9086
"33616","Faroe Islands","Denmark",61.8926,-6.9118,2020-05-27,187
"33617","Greenland","Denmark",71.7069,-42.6043,2020-05-27,13
"33618","","Denmark",56.2639,9.5018,2020-05-27,11480
"33619","","Diamond Princess",0,0,2020-05-27,712
"33620","","Djibouti",11.8251,42.5903,2020-05-27,2697
"33621","","Dominica",15.415,-61.371,2020-05-27,16
"33622","","Dominican Republic",18.7357,-70.1627,2020-05-27,15723
"33623","","Ecuador",-1.8312,-78.1834,2020-05-27,38103
"33624","","Egypt",26.820553,30.802498,2020-05-27,19666
"33625","","El Salvador",13.7942,-88.8965,2020-05-27,2109
"33626","","Equatorial Guinea",1.6508,10.2679,2020-05-27,1043
"33627","","Eritrea",15.1794,39.7823,2020-05-27,39
"33628","","Estonia",58.5953,25.0136,2020-05-27,1840
"33629","","Eswatini",-26.5225,31.4659,2020-05-27,272
"33630","","Ethiopia",9.145,40.4897,2020-05-27,731
"33631","","Fiji",-17.7134,178.065,2020-05-27,18
"33632","","Finland",61.92411,25.748151,2020-05-27,6692
"33633","French Guiana","France",3.9339,-53.1258,2020-05-27,406
"33634","French Polynesia","France",-17.6797,149.4068,2020-05-27,60
"33635","Guadeloupe","France",16.265,-61.551,2020-05-27,161
"33636","Martinique","France",14.6415,-61.0242,2020-05-27,197
"33637","Mayotte","France",-12.8275,45.166244,2020-05-27,1645
"33638","New Caledonia","France",-20.904305,165.618042,2020-05-27,18
"33639","Reunion","France",-21.1151,55.5364,2020-05-27,460
"33640","Saint Barthelemy","France",17.9,-62.8333,2020-05-27,6
"33641","Saint Pierre and Miquelon","France",46.8852,-56.3159,2020-05-27,1
"33642","St Martin","France",18.0708,-63.0501,2020-05-27,40
"33643","","France",46.2276,2.2137,2020-05-27,180044
"33644","","Gabon",-0.8037,11.6094,2020-05-27,2319
"33645","","Gambia",13.4432,-15.3101,2020-05-27,25
"33646","","Georgia",42.3154,43.3569,2020-05-27,735
"33647","","Germany",51.165691,10.451526,2020-05-27,181524
"33648","","Ghana",7.9465,-1.0232,2020-05-27,7303
"33649","","Greece",39.0742,21.8243,2020-05-27,2903
"33650","","Grenada",12.1165,-61.679,2020-05-27,23
"33651","","Guatemala",15.7835,-90.2308,2020-05-27,4145
"33652","","Guinea",9.9456,-9.6966,2020-05-27,3275
"33653","","Guinea-Bissau",11.8037,-15.1804,2020-05-27,1195
"33654","","Guyana",4.860416,-58.93018,2020-05-27,139
"33655","","Haiti",18.9712,-72.2852,2020-05-27,1320
"33656","","Holy See",41.9029,12.4534,2020-05-27,12
"33657","","Honduras",15.2,-86.2419,2020-05-27,4640
"33658","","Hungary",47.1625,19.5033,2020-05-27,3793
"33659","","Iceland",64.9631,-19.0208,2020-05-27,1805
"33660","","India",20.593684,78.96288,2020-05-27,158086
"33661","","Indonesia",-0.7893,113.9213,2020-05-27,23851
"33662","","Iran",32.427908,53.688046,2020-05-27,141591
"33663","","Iraq",33.223191,43.679291,2020-05-27,5135
"33664","","Ireland",53.1424,-7.6921,2020-05-27,24803
"33665","","Israel",31.046051,34.851612,2020-05-27,16793
"33666","","Italy",41.87194,12.56738,2020-05-27,231139
"33667","","Jamaica",18.1096,-77.2975,2020-05-27,569
"33668","","Japan",36.204824,138.252924,2020-05-27,16528
"33669","","Jordan",31.24,36.51,2020-05-27,720
"33670","","Kazakhstan",48.0196,66.9237,2020-05-27,9304
"33671","","Kenya",-0.0236,37.9062,2020-05-27,1471
"33672","","Korea, South",35.907757,127.766922,2020-05-27,11344
"33673","","Kosovo",42.602636,20.902977,2020-05-27,1047
"33674","","Kuwait",29.31166,47.481766,2020-05-27,23267
"33675","","Kyrgyzstan",41.20438,74.766098,2020-05-27,1520
"33676","","Laos",19.85627,102.495496,2020-05-27,19
"33677","","Latvia",56.8796,24.6032,2020-05-27,1057
"33678","","Lebanon",33.8547,35.8623,2020-05-27,1161
"33679","","Lesotho",-29.61,28.2336,2020-05-27,2
"33680","","Liberia",6.428055,-9.429499,2020-05-27,266
"33681","","Libya",26.3351,17.228331,2020-05-27,99
"33682","","Liechtenstein",47.14,9.55,2020-05-27,82
"33683","","Lithuania",55.1694,23.8813,2020-05-27,1647
"33684","","Luxembourg",49.8153,6.1296,2020-05-27,4001
"33685","","MS Zaandam",0,0,2020-05-27,9
"33686","","Madagascar",-18.766947,46.869107,2020-05-27,612
"33687","","Malawi",-13.2543,34.3015,2020-05-27,101
"33688","","Malaysia",4.210484,101.975766,2020-05-27,7619
"33689","","Maldives",3.2028,73.2207,2020-05-27,1457
"33690","","Mali",17.570692,-3.996166,2020-05-27,1116
"33691","","Malta",35.9375,14.3754,2020-05-27,612
"33692","","Mauritania",21.0079,-10.9408,2020-05-27,292
"33693","","Mauritius",-20.348404,57.552152,2020-05-27,334
"33694","","Mexico",23.6345,-102.5528,2020-05-27,78023
"33695","","Moldova",47.4116,28.3699,2020-05-27,7537
"33696","","Monaco",43.7333,7.4167,2020-05-27,98
"33697","","Mongolia",46.8625,103.8467,2020-05-27,148
"33698","","Montenegro",42.708678,19.37439,2020-05-27,324
"33699","","Morocco",31.7917,-7.0926,2020-05-27,7601
"33700","","Mozambique",-18.665695,35.529562,2020-05-27,227
"33701","","Namibia",-22.9576,18.4904,2020-05-27,22
"33702","","Nepal",28.1667,84.25,2020-05-27,886
"33703","Aruba","Netherlands",12.5211,-69.9683,2020-05-27,101
"33704","Bonaire, Sint Eustatius and Saba","Netherlands",12.1784,-68.2385,2020-05-27,6
"33705","Curacao","Netherlands",12.1696,-68.99,2020-05-27,18
"33706","Sint Maarten","Netherlands",18.0425,-63.0548,2020-05-27,77
"33707","","Netherlands",52.1326,5.2913,2020-05-27,45768
"33708","","New Zealand",-40.9006,174.886,2020-05-27,1504
"33709","","Nicaragua",12.865416,-85.207229,2020-05-27,759
"33710","","Niger",17.607789,8.081666,2020-05-27,952
"33711","","Nigeria",9.082,8.6753,2020-05-27,8733
"33712","","North Macedonia",41.6086,21.7453,2020-05-27,2039
"33713","","Norway",60.472,8.4689,2020-05-27,8401
"33714","","Oman",21.512583,55.923255,2020-05-27,8373
"33715","","Pakistan",30.3753,69.3451,2020-05-27,61227
"33716","","Panama",8.538,-80.7821,2020-05-27,11728
"33717","","Papua New Guinea",-6.314993,143.95555,2020-05-27,8
"33718","","Paraguay",-23.4425,-58.4438,2020-05-27,884
"33719","","Peru",-9.19,-75.0152,2020-05-27,135905
"33720","","Philippines",12.879721,121.774017,2020-05-27,15049
"33721","","Poland",51.9194,19.1451,2020-05-27,22473
"33722","","Portugal",39.3999,-8.2245,2020-05-27,31292
"33723","","Qatar",25.3548,51.1839,2020-05-27,48947
"33724","","Romania",45.9432,24.9668,2020-05-27,18594
"33725","","Russia",61.52401,105.318756,2020-05-27,370680
"33726","","Rwanda",-1.9403,29.8739,2020-05-27,346
"33727","","Saint Kitts and Nevis",17.357822,-62.782998,2020-05-27,15
"33728","","Saint Lucia",13.9094,-60.9789,2020-05-27,18
"33729","","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-05-27,18
"33730","","San Marino",43.9424,12.4578,2020-05-27,667
"33731","","Sao Tome and Principe",0.1864,6.6131,2020-05-27,443
"33732","","Saudi Arabia",23.885942,45.079162,2020-05-27,78541
"33733","","Senegal",14.4974,-14.4524,2020-05-27,3253
"33734","","Serbia",44.0165,21.0059,2020-05-27,11275
"33735","","Seychelles",-4.6796,55.492,2020-05-27,11
"33736","","Sierra Leone",8.460555,-11.779889,2020-05-27,782
"33737","","Singapore",1.2833,103.8333,2020-05-27,32876
"33738","","Slovakia",48.669,19.699,2020-05-27,1515
"33739","","Slovenia",46.1512,14.9955,2020-05-27,1471
"33740","","Somalia",5.152149,46.199616,2020-05-27,1731
"33741","","South Africa",-30.5595,22.9375,2020-05-27,25937
"33742","","South Sudan",6.877,31.307,2020-05-27,994
"33743","","Spain",40.463667,-3.74922,2020-05-27,236259
"33744","","Sri Lanka",7.873054,80.771797,2020-05-27,1469
"33745","","Sudan",12.8628,30.2176,2020-05-27,4346
"33746","","Suriname",3.9193,-56.0278,2020-05-27,12
"33747","","Sweden",60.128161,18.643501,2020-05-27,36417
"33748","","Switzerland",46.8182,8.2275,2020-05-27,30776
"33749","","Syria",34.802075,38.996815,2020-05-27,121
"33750","","Taiwan*",23.7,121,2020-05-27,441
"33751","","Tajikistan",38.861,71.2761,2020-05-27,3424
"33752","","Tanzania",-6.369028,34.888822,2020-05-27,509
"33753","","Thailand",15.870032,100.992541,2020-05-27,3054
"33754","","Timor-Leste",-8.874217,125.727539,2020-05-27,24
"33755","","Togo",8.6195,0.8248,2020-05-27,395
"33756","","Trinidad and Tobago",10.6918,-61.2225,2020-05-27,116
"33757","","Tunisia",33.886917,9.537499,2020-05-27,1051
"33758","","Turkey",38.9637,35.2433,2020-05-27,159797
"33759","","US",40,-100,2020-05-27,1707445
"33760","","Uganda",1.373333,32.290275,2020-05-27,281
"33761","","Ukraine",48.3794,31.1656,2020-05-27,21905
"33762","","United Arab Emirates",23.424076,53.847818,2020-05-27,31969
"33763","Anguilla","United Kingdom",18.2206,-63.0686,2020-05-27,3
"33764","Bermuda","United Kingdom",32.3078,-64.7505,2020-05-27,139
"33765","British Virgin Islands","United Kingdom",18.4207,-64.64,2020-05-27,8
"33766","Cayman Islands","United Kingdom",19.3133,-81.2546,2020-05-27,140
"33767","Channel Islands","United Kingdom",49.3723,-2.3644,2020-05-27,560
"33768","Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-05-27,13
"33769","Gibraltar","United Kingdom",36.1408,-5.3536,2020-05-27,157
"33770","Isle of Man","United Kingdom",54.2361,-4.5481,2020-05-27,336
"33771","Montserrat","United Kingdom",16.742498,-62.187366,2020-05-27,11
"33772","Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-05-27,12
"33773","","United Kingdom",55.3781,-3.436,2020-05-27,250739
"33774","","Uruguay",-32.5228,-55.7658,2020-05-27,803
"33775","","Uzbekistan",41.377491,64.585262,2020-05-27,3369
"33776","","Venezuela",6.4238,-66.5897,2020-05-27,1245
"33777","","Vietnam",14.058324,108.277199,2020-05-27,327
"33778","","West Bank and Gaza",31.9522,35.2332,2020-05-27,434
"33779","","Western Sahara",24.2155,-12.8858,2020-05-27,9
"33780","","Yemen",15.552727,48.516388,2020-05-27,256
"33781","","Zambia",-13.133897,27.849332,2020-05-27,1057
"33782","","Zimbabwe",-19.015438,29.154857,2020-05-27,132
"33783","","Afghanistan",33.93911,67.709953,2020-05-28,13036
